species,filename,year,month,day,eventDate,doy,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,coordinateUncertaintyInMeters,verbatimElevation,n_leaves,area,perimeter,bbox_min_long_side,bbox_min_short_side,aspect_ratio,circularity,convexity,concavity
Aster alpinus,2575336097,1900,7,NA,1900-07,NA,46.807814,9.774034,2500,NA,NA,2500 m,5,0.5,4.85,2.14,0.49,1.065217,0.26986,0.825732,0.174268
Aster alpinus,2575336739,1919,9,11,1919-09-11T00:00,254,46.819536,9.81195,2350,NA,NA,2350 m,1,0.73,4.83,1.98,0.65,2.026667,0.394862,0.890487,0.109513
Aster alpinus,2575338702,1879,7,NA,1879-07,NA,46.868043,9.767876,2388,NA,NA,2400 m,2,0.685,5.915,2.1849999999999996,0.59,1.7609945,0.2849075,0.7158815000000001,0.2841185
Aster alpinus,2575338727,1910,7,29,1910-07-29T00:00,210,46.812679,9.796457,2344,NA,NA,2300 m,2,0.18,2.65,1.01,0.315,1.370918,0.297247,0.7522845,0.24771549999999998
Aster alpinus,2806790332,1892,8,NA,1892-08,NA,46.22222,10.84972,NA,NA,NA,NA,1,0.18,2.78,1.18,0.31,3.28125,0.293696,0.787208,0.212792
Aster alpinus,2806795331,1900,8,NA,1900-08,NA,46.29694,11.78333,NA,NA,NA,NA,6,1.1600000000000001,6.155,2.69,0.78,0.6154759999999999,0.3291325,0.863559,0.136441
Aster alpinus,2806797328,1871,8,NA,1871-08,NA,47.65,13.76722,NA,NA,NA,NA,3,0.23,2.76,1.11,0.4,1,0.376656,0.849767,0.150233
Aster alpinus,3059534376,2015,7,25,2015-07-25,206,44.105,40.88833,1150,NA,NA,NA,6,0.61,4.59,1.9649999999999999,0.515,0.345342,0.3558975,0.9206105,0.0793895
Aster alpinus,3059536370,2015,6,25,2015-06-25,176,43.77972,42.20556,2100,NA,NA,NA,4,0.07500000000000001,1.665,0.64,0.245,0.62449,0.2792305,0.7623715,0.23762850000000002
Aster alpinus,3383279465,1967,7,12,1967-07-12T00:00,193,46.9575,8.674722,1930,NA,NA,NA,2,0.8999999999999999,6.3999999999999995,2.69,0.62,0.748861,0.3340685,0.8533645,0.1466355
Aster alpinus,3383288636,1881,8,NA,1881-08,NA,46.019167,7.745833,1624,NA,NA,NA,1,0.36,3.94,1.69,0.39,1.80315,0.295973,0.878261,0.121739
Aster alpinus,3383288755,1990,9,18,1990-09-18T00:00,261,46.053889,7.952222,2265,NA,NA,2270 m,1,0.62,5.4,2.13,0.55,0.991597,0.267165,0.758205,0.241795
Aster alpinus,3383288819,1898,7,14,1898-07-14T00:00,195,46.246944,7.583056,1600,NA,NA,1400 - 1700 m,10,1.935,8.225,3.55,0.9199999999999999,0.9095315,0.3377485,0.9315565,0.0684435
Aster alpinus,3383289808,1918,6,19,1918-06-19T00:00,170,46.225277,7.225278,1845,NA,NA,1850 m,4,0.3,3.885,1.6749999999999998,0.37,0.525911,0.252129,0.854353,0.145647
Aster alpinus,3383289850,1950,6,4,1950-06-04T00:00,155,46.25,7.876111,701,NA,NA,700 m,3,0.58,4.77,2.06,0.59,1.584821,0.175954,0.723189,0.276811
Aster alpinus,3383290767,1949,8,1,1949-08-01T00:00,213,46.015556,7.770278,2236,NA,NA,2330 m,13,0.35,4.74,1.88,0.52,1.120482,0.195642,0.734203,0.265797
Aster alpinus,3383290817,1897,6,7,1897-06-07T00:00,158,46.219166,7.403333,853,NA,NA,NA,2,0.79,5.785,2.535,0.585,0.620242,0.283495,0.7899229999999999,0.210077
Aster alpinus,3383290820,1903,7,28,1903-07-28T00:00,209,46.374319,8.2087039999999991,1688,NA,NA,NA,12,0.525,4.905,2.105,0.44,0.958709,0.2071945,0.7724219999999999,0.227578
Aster alpinus,3383290841,1897,6,NA,1897-06,NA,46.214722,7.399167,966,NA,NA,NA,14,1.88,8.43,3.385,0.96,0.6374565,0.330539,0.868464,0.131536
Aster alpinus,3383291911,1949,7,24,1949-07-24T00:00,205,46.413611,7.721111,2657,NA,NA,2650 m,6,0.56,5.575,2.4000000000000004,0.535,0.672623,0.266645,0.7795815,0.2204185
Aster alpinus,3383292834,1948,8,11,1948-08-11T00:00,224,46.094722,7.908056,2101,NA,NA,2100 m,1,1.02,7.07,2.71,0.62,2.122905,0.255643,0.80195,0.19805
Aster alpinus,3383293367,1877,7,5,1877-07-05T00:00,186,46.325833,7.628889,926,NA,NA,NA,6,0.78,6.135,2.55,0.6799999999999999,1.4281730000000001,0.273806,0.758246,0.241754
Aster alpinus,3383293499,1914,7,NA,1914-07,NA,46.2525,7.593889,1965,NA,NA,NA,1,0.14,2.64,1.15,0.27,0.282486,0.255334,0.758431,0.241569
Aster alpinus,3383293542,1939,7,13,1939-07-13T00:00,194,46.315277,7.785278,793,NA,NA,NA,1,0.52,3.89,1.54,0.51,0.35865,0.435687,0.929677,0.070323
Aster alpinus,3383293562,1915,6,20,1915-06-20T00:00,171,46.139166,7.076667,1535,NA,NA,1540 m,1,0.05,0.98,0.39,0.18,0.558824,0.594346,0.941296,0.058704
Aster alpinus,3383293753,1945,7,16,1945-07-16T00:00,197,46.108789,7.921055,1921,NA,NA,1900 m,8,0.535,5.84,2.495,0.485,0.5511010000000001,0.235708,0.7972125,0.2027875
Aster alpinus,3383294637,1981,8,13,1981-08-13T00:00,225,46.359722,7.681944,2297,NA,NA,2250 - 2350 m,3,0.46,5,2.18,0.39,0.977528,0.232592,0.857674,0.142326
Aster alpinus,3383294926,1876,6,20,1876-06-20T00:00,172,46.214722,7.399167,966,NA,NA,NA,11,0.6,4.26,1.91,0.52,0.883978,0.312085,0.903637,0.096363
Aster alpinus,3383295485,1919,7,27,1919-07-27T00:00,208,46.014722,7.740278,1640,NA,NA,1650 m,7,1.24,7.79,3.45,0.59,0.420408,0.272091,0.87138,0.12862
Aster alpinus,3383295833,1897,6,NA,1897-06,NA,46.214722,7.399167,966,NA,NA,NA,5,0.92,6.33,2.8,0.58,0.634146,0.270808,0.868434,0.131566
Aster alpinus,3383295851,1949,7,20,1949-07-20T00:00,201,46.015555,7.770278,2236,NA,NA,2330 m,3,0.24,3.4,1.39,0.42,2.318182,0.260767,0.839439,0.160561
Aster alpinus,3383296564,1911,8,8,1911-08-08T00:00,220,46.010833,7.803889,2479,NA,NA,NA,2,0.20500000000000002,3.3,1.385,0.4,1.5819765000000001,0.26005100000000003,0.629934,0.370066
Aster alpinus,3383296713,1982,6,30,1982-06-30T00:00,181,46.151388,7.635278,2265,NA,NA,2100 - 2400 m,1,0.12,2.51,1.08,0.24,0.944444,0.232256,0.873309,0.126691
Aster alpinus,3383296733,1979,6,4,1979-06-04T00:00,155,46.295833,7.8678,652,NA,NA,NA,7,0.69,5.32,2.18,0.58,0.776119,0.320689,0.934409,0.065591
Aster alpinus,3383296908,1904,5,NA,1904-05,95,46.214722,7.399167,966,NA,NA,NA,6,0.9550000000000001,6.6899999999999995,2.915,0.645,0.5187265,0.2423535,0.8436520000000001,0.156348
Aster alpinus,3383296921,1949,7,20,1949-07-20T00:00,201,46.013056,7.803611,2557,NA,NA,2550 m,4,0.23,3.84,1.7,0.31,1.7730264999999998,0.196463,0.711592,0.288408
Aster alpinus,3383307794,1975,7,23,1975-07-23T00:00,204,46.3725,7.971111,2143,NA,NA,NA,2,0.25,2.99,1.225,0.33,1.6204435,0.35606800000000005,0.8992095,0.1007905
Aster alpinus,3383323465,1875,6,NA,1875-06,NA,46.252778,7.494722,667,NA,NA,NA,3,0.69,5.56,2.4,0.55,0.613811,0.256094,0.817619,0.182381
Aster alpinus,3383323467,1878,6,30,1878-06-30T00:00,181,46.229444,7.344722,501,NA,NA,500 m,1,3.38,9.02,3.88,1.22,0.365419,0.522453,0.982209,0.017791
Aster alpinus,3383323736,1896,7,NA,1896-07,NA,45.997222,7.751111,2246,NA,NA,NA,6,0.8500000000000001,7.619999999999999,3.34,0.645,1.0773920000000001,0.204191,0.7582880000000001,0.24171199999999998
Aster alpinus,3383323919,1929,7,27,1929-07-27T00:00,208,46.246667,8.028333,1995,NA,NA,NA,6,0.195,3.335,1.4300000000000002,0.365,1.6761135,0.1841075,0.7346665,0.2653335
Aster alpinus,3383327576,1879,6,20,1879-06-20T00:00,171,46.232222,7.3575,511,NA,NA,NA,5,1,5.09,2.11,0.8,1.035144,0.485785,0.924701,0.075299
Aster alpinus,3383327603,1946,7,20,1946-07-20T00:00,201,46.101111,7.985,2200,NA,NA,NA,2,2.28,7.18,2.9699999999999998,1.22,2.424986,0.5282245,0.9179170000000001,0.082083
Aster alpinus,3383327781,1978,7,11,1978-07-11T00:00,192,46.186388,8.091667,1174,NA,NA,NA,9,0.48,5.65,2.51,0.43,0.808858,0.189565,0.819191,0.180809
Aster alpinus,3383327809,1905,10,NA,1905-10,130,46.294722,7.536111,548,NA,NA,NA,2,1.4549999999999998,10.1,4.140000000000001,0.775,1.031436,0.1707105,0.606386,0.393614
Aster alpinus,3383328397,1904,5,NA,1904-05,95,46.214722,7.399167,966,NA,NA,NA,5,0.82,6.41,2.47,0.52,0.707386,0.293658,0.86015,0.13985
Aster alpinus,3383328482,1952,6,15,1952-06-15T00:00,167,46.012222,7.766944,2103,NA,NA,2120 m,2,0.6799999999999999,6.71,1.5999999999999999,0.8,1.615541,0.23243250000000001,0.7652494999999999,0.2347505
Aster alpinus,3383328691,1904,7,NA,1904-07,97,45.993611,7.753889,2547,NA,NA,NA,5,1.09,9,3.6,0.43,0.68319,0.168647,0.813834,0.186166
Aster alpinus,3383329509,1875,6,NA,1875-06,NA,46.255556,7.420556,513,NA,NA,NA,6,0.38,4.445,1.665,0.475,0.7212935,0.240919,0.7333320000000001,0.266668
Aster alpinus,3383329624,1913,8,NA,1913-08,NA,46.671666,8.44,2353,NA,NA,NA,2,0.485,4.445,1.795,0.47,0.6508674999999999,0.3070505,0.889105,0.110895
Aster alpinus,3383329642,1909,7,24,1909-07-24T00:00,205,46.335555,7.285,2198,NA,NA,2200 m,6,0.7949999999999999,4.975,1.9749999999999999,0.74,0.7514615,0.37370950000000003,0.8956945000000001,0.1043055
Aster alpinus,3383331559,1885,7,31,1885-07-31T00:00,212,46.571944,8.413333,2429,NA,NA,NA,3,0.34,3.49,1.54,0.4,0.410714,0.302026,0.865282,0.134718
Aster alpinus,3383331579,1946,7,3,1946-07-03T00:00,184,46.089444,7.401389,1838,NA,NA,1840 m,4,0.245,4.13,1.73,0.38,1.8043535,0.213194,0.6261915,0.3738085
Aster alpinus,3383331597,1905,7,28,1905-07-28T00:00,209,46.121111,7.196944,2105,NA,NA,2000 - 2476 m,6,0.9099999999999999,5.04,2.16,0.75,0.6130450000000001,0.4358915,0.9478065,0.052193500000000004
Aster alpinus,3383333366,1910,8,3,1910-08-03T00:00,215,46.195556,8.141111,841,NA,NA,NA,3,0.5,4.32,1.87,0.46,0.60251,0.312052,0.899884,0.100116
Aster alpinus,3383333444,1904,5,NA,1904-05,95,46.214722,7.399167,966,NA,NA,NA,6,2.185,10.215,4.07,0.94,1.2076255,0.243529,0.846437,0.153563
Aster alpinus,3383333670,1911,8,8,1911-08-08T00:00,220,46.128056,7.521389,2601,NA,NA,2600 m,4,0.37,4.57,2.0300000000000002,0.375,0.5860865,0.2428015,0.83238,0.16762
Aster alpinus,3383333749,2012,7,3,2012-07-03T00:00,185,46.022777,7.47,2266,NA,NA,2170 - 2400 m,8,0.7150000000000001,5.98,2.59,0.515,0.560013,0.2404775,0.8117265,0.18827349999999998
Aster alpinus,3383334460,1846,NA,NA,1846,NA,46.132096,7.482634,1792,NA,63335,NA,5,0.24,3.82,1.48,0.41,1.143791,0.263484,0.628106,0.371894
Aster alpinus,3383334465,1901,6,NA,1901-06,6,46.214722,7.399167,966,NA,NA,NA,1,0.68,6.22,2.65,0.47,1.935135,0.221952,0.690335,0.309665
Aster alpinus,3383334474,1875,6,NA,1875-06,NA,46.324444,7.6275,839,NA,NA,NA,2,0.405,4.135,1.7999999999999998,0.46499999999999997,0.3415515,0.2978315,0.9040875,0.0959125
Aster alpinus,3383334809,2014,7,22,2014-07-22T00:00,203,46.026111,7.475278,2176,NA,NA,2200 m,2,0.39,4.140000000000001,1.8,0.37,0.7375915,0.233157,0.7581775,0.2418225
Aster alpinus,3383334816,1913,7,10,1913-07-10T00:00,191,46.111388,6.950833,1907,NA,NA,1900 m,9,0.52,5.67,2.49,0.48,0.939655,0.20934,0.798262,0.201738
Aster alpinus,3383334827,1906,7,26,1906-07-26T00:00,207,46.170278,7.096389,2057,NA,NA,1850 - 2500 m,5,0.47,4.43,1.94,0.41,0.631068,0.425423,0.958599,0.041401
Aster alpinus,3383334893,1898,7,22,1898-07-22T00:00,203,46.370277,8.188333,1716,NA,NA,1600 - 1800 m,5,0.24,4.07,1.69,0.36,0.670886,0.184115,0.689667,0.310333
Aster alpinus,3383335384,1875,6,15,1875-06-15T00:00,166,46.214722,7.399167,966,NA,NA,NA,2,0.385,4.205,1.84,0.385,0.3093755,0.2857,0.8349945000000001,0.1650055
Aster alpinus,3383335434,1911,6,17,1911-06-17T00:00,168,46.262384,7.959852,1880,NA,3221,NA,2,0.79,6.62,2.435,0.55,1.154345,0.226866,0.7894725,0.21052749999999998
Aster alpinus,3383335439,1911,8,7,1911-08-07T00:00,219,46.013888,7.799722,2550,NA,NA,NA,3,0.16,3.66,1.03,0.32,0.73913,0.182797,0.750838,0.249162
Aster alpinus,3383335677,1913,7,NA,1913-07,NA,46.068652,7.960453,1915,NA,NA,NA,2,0.3,3.2649999999999997,1.3900000000000001,0.385,1.640625,0.375428,0.8827925,0.11720749999999999
Aster alpinus,3383335741,1889,8,12,1889-08-12T00:00,224,46.331111,7.4825,2191,NA,NA,NA,1,0.46,4.45,1.85,0.54,0.498542,0.288832,0.844234,0.155766
Aster alpinus,3383335850,1897,6,7,1897-06-07T00:00,158,46.219166,7.403333,853,NA,NA,850 m,1,0.53,3.91,1.58,0.6,0.392727,0.434398,0.877588,0.12241200000000001
Aster alpinus,3383336593,1909,8,6,1909-08-06T00:00,218,46.324722,7.310317,2404,NA,NA,2400 m,1,0.39,3.76,1.57,0.36,0.719807,0.349725,0.915811,0.084189
Aster alpinus,3383336607,1920,8,NA,1920-08,NA,46.365556,8.185278,1458,NA,NA,NA,1,1.92,7.92,3.22,1,1.340694,0.385371,0.925558,0.074442
Aster alpinus,3383336814,1905,8,7,1905-08-07T00:00,219,46.3575,6.821389,2165,NA,NA,2178 m,4,0.245,4.065,1.77,0.43,0.361422,0.1741685,0.7507295,0.2492705
Aster alpinus,3383337364,1934,6,24,1934-06-24T00:00,175,46.573611,8.413056,2516,NA,NA,NA,2,0.915,6.445,2.5149999999999997,0.495,2.2508115,0.2255575,0.7973809999999999,0.202619
Aster alpinus,3383337774,1979,6,4,1979-06-04T00:00,155,46.295833,7.8678,652,NA,NA,NA,9,0.36,3.3,1.38,0.43,1.783784,0.329426,0.915047,0.084953
Aster alpinus,3383337787,1897,6,NA,1897-06,NA,46.221389,7.395,817,NA,NA,800 - 900 m,2,1.23,7.6850000000000005,3.355,0.595,0.436127,0.259262,0.8980085,0.10199150000000001
Aster alpinus,3383337807,1907,7,5,1907-07-05T00:00,186,46.019167,7.745833,1624,NA,NA,NA,5,0.35,4.32,1.81,0.47,0.965157,0.21001,0.791103,0.208897
Aster alpinus,3383337899,1919,8,18,1919-08-18T00:00,230,45.927777,7.250556,2272,NA,NA,2200 - 2300 m,2,0.33999999999999997,4.8100000000000005,2.055,0.39,5.484737,0.17511749999999998,0.607551,0.392449
Aster alpinus,3383337991,1979,6,4,1979-06-04T00:00,155,46.295833,7.867778,652,NA,NA,NA,2,0.35000000000000003,4.745,2.115,0.35,0.1919875,0.175309,0.7385045,0.2614955
Aster alpinus,3710331932,1937,7,20,1937-07-20,201,55.017772,60.158445,NA,NA,NA,NA,8,2.17,8.555,3.615,0.93,1.7340710000000001,0.2902245,0.8707845000000001,0.12921549999999998
Aster alpinus,3710331938,1972,7,9,1972-07-09,191,55.06482,60.164437,NA,NA,NA,NA,12,0.255,4.455,1.895,0.33,0.402262,0.1743845,0.7854775,0.2145225
Aster alpinus,3710332003,1990,6,7,1990-06-07,158,54.181473,59.657866,NA,NA,NA,NA,9,0.51,5,2.12,0.41,0.627049,0.261164,0.812996,0.187004
Aster alpinus,3798044480,1992,7,24,1992-07-24,206,39.84,-105.65,3500,NA,NA,11484ft.,3,1.14,7.42,3.4,0.66,2.642857,0.333576,0.937182,0.062818
Aster alpinus,3809394303,1951,7,25,1951-07-25T00:00,206,46.535886,8.772583,2500,NA,NA,2500m,1,1.24,7.11,2.73,0.69,0.78209,0.308795,0.792412,0.207588
Aster alpinus,3809395305,1963,9,13,1963-09-13T00:00,256,46.950278,9.838333,2292,NA,NA,2295 m,5,2.61,9.72,3.97,1.08,0.685315,0.305677,0.887534,0.112466
Aster alpinus,3809396303,1887,8,8,1887-08-08T00:00,220,46.57897,8.79698,1840,NA,NA,1840m,12,0.985,6.93,3.01,0.69,0.6389715,0.26671900000000004,0.8023275000000001,0.1976725
Aster alpinus,3820247720,2020,5,18,2020-05-18,139,49.2113,86.846,NA,NA,500,NA,1,0.26,3.22,1.4,0.3,3.45098,0.317724,0.907155,0.092845
Aster alpinus,3892752269,2013,7,22,2013-07-22,203,39.49327,-106.260281,NA,NA,2000,2874,3,1.37,9.49,4.36,0.83,0.309524,0.282669,0.897104,0.102896
Aster alpinus,4066739389,2022,6,9,2022-06-09,160,51.25732,82.77859,450,NA,500,NA,1,0.06,2.07,0.92,0.17,0.420601,0.175325,0.727565,0.272435
Aster alpinus,4095523381,2014,7,27,2014-07-27,208,57.364611,-123.859444,1818,NA,NA,1818 m,4,0.29000000000000004,3.23,1.3900000000000001,0.42,0.6127214999999999,0.3582765,0.8877415,0.11225850000000001
Aster alpinus,4402493556,2014,8,11,2014-08-11,223,56.4653,-88.1376,NA,NA,NA,NA,9,1.13,7.67,3.47,0.8,0.620795,0.212862,0.716972,0.283028
Aster alpinus,4517086301,1985,7,28,1985-07-28T00:00,209,46.647586,9.510684,2100,NA,NA,2100m,9,0.85,8.28,3.29,0.65,0.485866,0.169664,0.725087,0.274913
Aster alpinus,4533906999,1913,8,23,1913-08-23,235,46.541111,11.644891,NA,NA,2000,NA,12,0.71,5.029999999999999,2.185,0.535,1.5283305,0.3084285,0.870591,0.129409
Aster alpinus,4912074512,1974,7,15,1974-07-15,196,65.4,-126.93333,716,NA,NA,2350 ft.,3,0.22,3.62,1.68,0.41,1.13615,0.342783,0.902808,0.097192
Aster alpinus,4912081693,1970,7,22,1970-07-22,203,68.4,-138.33333,610,NA,NA,2000 ft.,4,0.21000000000000002,4.3,1.395,0.27,0.600095,0.1214475,0.636415,0.363585
Aster alpinus,4920293704,2015,7,26,2015-07-26,207,42.180258,23.332746,2250,50,200,NA,8,0.775,5.630000000000001,2.455,0.5549999999999999,0.32028599999999996,0.3168485,0.8993205,0.1006795
Aster alpinus,4926610570,1948,7,22,1948-07-22,204,48.230288,24.230375,NA,NA,2000,NA,9,1.99,6.56,2.56,0.93,0.517241,0.559365,0.954317,0.045683
Aster alpinus,4926611370,1978,7,30,1978-07-30,211,48.230288,24.230375,NA,NA,2000,NA,7,0.43,4.95,2.21,0.51,0.766187,0.306857,0.83306500000000006,0.166935
Aster alpinus,4926612203,1982,8,2,1982-08-02,214,48.227529,24.228925,1790,0,2000,NA,2,0.5700000000000001,4.12,1.7000000000000002,0.5,0.5002445,0.41055549999999996,0.925602,0.074398
Aster alpinus,4926614567,1961,7,26,1961-07-26,207,47.963235,24.473154,NA,NA,2000,NA,8,1.615,8.1,3.38,1.0699999999999998,1.340485,0.34960250000000004,0.8538705,0.1461295
Aster alpinus,4926614617,1975,7,1,1975-07-01,182,48.144797,24.524085,NA,NA,2000,NA,6,1.48,7.255,2.945,0.81,1.0556405,0.345143,0.895062,0.104938
Aster alpinus,4929839398,1935,8,2,1935-08-02,214,57.752826,-124.336925,NA,NA,6348,NA,3,0.8,6.85,2.92,0.56,1.297352,0.303329,0.886581,0.113419
Aster alpinus,4929871705,1932,7,20,1932-07-20,202,57.05,-122.866667,1219,NA,3657,4000',1,0.42,6.11,2.72,0.4,0.397287,0.140422,0.852231,0.147769
Aster alpinus,4986831619,1985,7,21,1985-07-21,202,50.07,86.32,1130,NA,500,NA,5,2.42,7.73,3.12,1.03,0.752778,0.48584,0.963902,0.036098
Aster alpinus,5070694557,1967,7,9,1967-07-09,190,61.05,-138.366667,792,NA,NA,2600 ft,4,0.7050000000000001,5.355,2.38,0.5549999999999999,2.5757085,0.2689025,0.8154645,0.18453550000000002
Aster alpinus,5142033316,1841,7,NA,1841-07,NA,46.885606,9.474621,2172,NA,4247,NA,7,0.63,5.14,2.25,0.43,0.737778,0.259369,0.837539,0.162461
Aster alpinus,5223685312,1910,7,17,1910-07-17T00:00,198,46.859176,9.570336,1600,NA,3037,1600m,9,0.7,4.56,1.77,0.56,0.987342,0.349772,0.912843,0.087157
Aster alpinus,5890502551,1903,7,17,1903-07-17T00:00,198,46.79916,9.608316,1891,NA,4197,NA,7,0.68,5.81,2.5,0.64,0.860465,0.313514,0.863689,0.136311
Aster alpinus,5890502587,1909,7,NA,1909-07,250,46.628404,9.747577,1373,NA,NA,NA,3,0.22,2.77,1.08,0.45,0.644068,0.366065,0.867629,0.132371
Aster alpinus,5890502852,1883,8,NA,1883-08,NA,46.473341,9.513087,1984,NA,NA,1950m,12,0.685,6.98,3.145,0.475,0.6896249999999999,0.188058,0.8063415,0.1936585
Aster alpinus,5890503052,1920,6,10,1920-06-10T00:00,162,46.804046,9.616663,1660,NA,1100,1660m,4,0.305,3.94,1.6600000000000001,0.35,0.688492,0.286425,0.7920185,0.20798149999999999
Aster alpinus,5890503762,1903,7,13,1903-07-13T00:00,194,46.727235,9.557164,1475,NA,717,NA,2,0.35,3.255,1.3599999999999999,0.385,0.568121,0.28388650000000004,0.7854065,0.2145935
Aster alpinus,5890504826,1904,8,8,1904-08-08T00:00,221,46.862516,9.289703,2269,NA,2562,NA,4,0.675,5.26,2.325,0.515,0.5075275,0.3082355,0.8710185,0.1289815
Aster alpinus,5890504855,1924,8,NA,1924-08,NA,46.750518,9.94709,2386,NA,NA,NA,1,0.12,2.45,0.74,0.34,0.447368,0.256973,0.81393,0.18607
Aster alpinus,5890505033,1861,7,27,1861-07-27T00:00,208,46.584415,9.804139,2191,NA,NA,NA,1,0.11,1.78,0.74,0.3,1.373626,0.416616,0.903025,0.096975
Aster alpinus,5890505306,1883,8,14,1883-08-14T00:00,226,46.473341,9.513087,1950,NA,NA,1950m,1,1.05,7.15,3.11,0.81,2.174359,0.258931,0.711562,0.28843800000000003
Aster alpinus,5890505691,1907,7,25,1907-07-25T00:00,206,46.694982,9.839609,2250,NA,2121,NA,2,0.39,4.9350000000000005,2.135,0.455,0.575105,0.200025,0.581877,0.418123
Aster alpinus,5890506370,1892,6,10,1892-06-10T00:00,162,46.956566,9.848149,2000,NA,2353,2000m,2,0.595,5.77,2.505,0.495,0.656093,0.227763,0.740618,0.259382
Aster alpinus,5890506396,1881,8,4,1881-08-04T00:00,216,46.583999,8.782411,2100,NA,NA,2100,3,0.14,2.36,0.94,0.33,0.787402,0.316114,0.883209,0.116791
Aster alpinus,5890506499,1917,8,14,1917-08-14T00:00,226,46.772587,9.622822,2500,NA,NA,2500m,2,0.41500000000000004,4.5600000000000005,1.6949999999999998,0.44,0.9805984999999999,0.2570835,0.8178110000000001,0.182189
Aster alpinus,5890506500,1915,7,NA,1915-07,NA,46.778645,9.675264,1819,NA,NA,NA,1,0.04,1.16,0.47,0.18,1.777778,0.348169,0.87178,0.12822
Aster alpinus,5890507307,1918,7,21,1918-07-21T00:00,202,46.487567,9.479163,1684,NA,NA,NA,3,0.24,2.98,1.21,0.38,0.703125,0.318138,0.902813,0.097187
Aster alpinus,5890507486,1897,8,NA,1897-08,NA,46.58389,9.838943,2318,NA,NA,NA,2,0.535,4.955,1.88,0.52,1.129645,0.24808400000000003,0.807336,0.192664
Aster alpinus,5890507684,1888,7,18,1888-07-18T00:00,200,46.818247,9.828172,2086,NA,NA,NA,2,0.175,2.315,0.955,0.32,1.621377,0.4061905,0.9098025,0.0901975
Aster alpinus,5890507820,1906,8,NA,1906-08,159,46.628952,9.146891,2664,NA,10382,NA,4,1.085,8.99,3.6550000000000002,0.8600000000000001,1.541117,0.171107,0.562638,0.43736200000000003
Aster alpinus,5890507927,1904,7,14,1904-07-14T00:00,196,46.727648,9.55538,1474,NA,NA,NA,2,0.34,3.27,1.185,0.52,0.7886525,0.41503900000000005,0.882705,0.11729500000000001
Aster alpinus,5890507928,1883,8,14,1883-08-14T00:00,226,46.473341,9.513087,1950,NA,NA,1950m,6,0.49,4.37,1.945,0.5,1.3652685,0.3013035,0.828139,0.17186099999999999
Aster alpinus,5890507962,1898,7,NA,1898-07,NA,46.477685,9.483347,1719,NA,NA,NA,3,0.39,5.45,2.12,0.59,0.795367,0.236309,0.841662,0.158338
Aster alpinus,5890508208,1873,7,22,1873-07-22T00:00,203,46.473338,9.513216,1984,NA,NA,NA,1,0.25,4,1.53,0.37,0.58216,0.193459,0.723287,0.276713
Aster alpinus,5890508285,1941,NA,NA,1941,NA,46.801678,9.813259,1900,NA,NA,1900m,1,0.08,1.77,0.73,0.25,0.952381,0.30294,0.830672,0.169328
Aster alpinus,5890508399,1896,8,18,1896-08-18T00:00,231,46.888108,9.403567,2000,NA,NA,2000,11,1.19,7.33,3.07,0.73,0.801706,0.286303,0.871013,0.128987
Aster alpinus,5890508400,1903,8,6,1903-08-06T00:00,218,46.96863,9.864006,2100,NA,NA,2100 m,4,1.6800000000000002,8.305,3.475,0.92,1.0378474999999998,0.338231,0.87452,0.12547999999999998
Aster alpinus,5890508481,1916,8,9,1916-08-09T00:00,222,46.558223,9.234266,2300,NA,2171,2300m,5,0.43,4.87,1.73,0.57,0.52193,0.228347,0.837487,0.162513
Aster alpinus,5890508517,1907,7,26,1907-07-26T00:00,207,46.702455,9.842677,2350,50,NA,2300-2400m,2,0.15000000000000002,2.79,0.99,0.27,0.8933279999999999,0.1715575,0.670664,0.329336
Aster alpinus,5890508628,1900,NA,NA,1900,NA,46.770488,9.060767,1279,NA,NA,NA,10,0.6799999999999999,4.71,1.9949999999999999,0.5800000000000001,1.227263,0.300532,0.909211,0.09078900000000001
Aster alpinus,5890508830,1902,7,17,1902-07-17T00:00,198,46.802715,9.572525,2100,NA,NA,2100m,5,0.39,6.05,2.78,0.47,1.048951,0.26038,0.851582,0.148418
Aster alpinus,5890509062,1907,7,27,1907-07-27T00:00,208,46.693687,9.840832,2400,NA,2006,2400m,1,0.3,3.5,1.51,0.4,1.137143,0.309625,0.89359,0.10641
Aster alpinus,5890509063,1913,8,23,1913-08-23T00:00,235,46.764399,9.679218,2080,NA,170,2080,1,2.36,9.34,3.6,0.96,2.948276,0.340791,0.904259,0.095741
Aster alpinus,5890509087,1907,7,26,1907-07-26T00:00,207,46.694982,9.839609,2250,NA,2121,NA,1,0.66,4.01,1.68,0.67,2.117647,0.518032,0.946887,0.053113
